GEO_ID_TEX,GEO_ID_DBL,NAME,Total_Population,Total_Male,Total_Female,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
1500000US360810086002,360810086002,"Block Group 2, Census Tract 86, Queens County, New York",1292,646,646,69,36,58,29,11,18,0,21,35,16,31,63,45,63,61,16,19,0,5,33,11,6,0,17,20,25,23,9,31,13,55,59,31,23,18,79,67,28,1,22,10,31,28,17,10,29
1500000US360810413001,360810413001,"Block Group 1, Census Tract 413, Queens County, New York",3948,2055,1893,151,208,90,59,25,33,0,47,156,429,235,157,53,98,30,50,77,53,13,44,0,10,37,225,186,228,125,6,27,18,72,79,189,198,127,55,59,69,0,75,44,9,49,9,26,18
1500000US360810189003,360810189003,"Block Group 3, Census Tract 189, Queens County, New York",870,392,478,12,9,19,0,0,0,0,0,18,83,69,24,49,0,30,17,0,12,36,0,0,14,0,0,46,20,0,0,21,0,12,55,62,10,47,29,11,72,11,20,0,0,37,13,0,12
1500000US360810334021,360810334021,"Block Group 1, Census Tract 334.02, Queens County, New York",2807,979,1828,138,0,55,0,0,66,70,0,277,0,129,0,0,135,39,0,0,0,54,0,0,16,0,104,55,19,110,86,71,0,0,0,81,233,0,110,172,120,63,25,141,148,97,108,60,25
1500000US360811211001,360811211001,"Block Group 1, Census Tract 1211, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810281001,360810281001,"Block Group 1, Census Tract 281, Queens County, New York",1375,654,721,0,14,62,0,0,0,0,54,16,59,57,125,0,98,79,23,0,0,0,67,0,0,0,20,30,42,29,12,0,51,63,40,70,68,39,68,30,60,34,32,0,33,0,0,0,0
1500000US360810232002,360810232002,"Block Group 2, Census Tract 232, Queens County, New York",2153,1070,1083,209,87,93,9,11,0,0,8,132,144,42,36,81,57,17,19,13,67,41,4,0,0,0,40,8,26,9,27,0,28,78,145,74,102,58,53,42,76,29,77,29,31,29,58,26,38
1500000US360811093001,360811093001,"Block Group 1, Census Tract 1093, Queens County, New York",1264,585,679,44,72,9,22,6,0,0,5,8,43,32,52,60,74,26,20,8,0,9,32,27,36,0,41,20,76,39,0,0,0,16,63,23,46,27,99,10,29,8,10,20,25,42,50,0,35
1500000US360810632001,360810632001,"Block Group 1, Census Tract 632, Queens County, New York",881,406,475,28,54,6,35,13,0,5,26,59,10,20,6,0,48,16,0,7,9,19,11,14,0,20,9,38,12,8,8,10,11,11,47,61,5,39,21,36,19,32,15,0,0,64,13,16,0
1500000US360810283004,360810283004,"Block Group 4, Census Tract 283, Queens County, New York",957,434,523,85,0,136,0,18,0,0,0,0,86,24,0,0,21,21,0,0,0,0,22,21,0,0,10,39,42,0,0,0,0,0,62,103,39,112,0,20,22,0,17,0,16,22,0,19,0
1500000US360810309024,360810309024,"Block Group 4, Census Tract 309.02, Queens County, New York",1825,1008,817,0,66,187,88,0,26,0,76,28,0,108,90,38,98,89,17,22,0,0,0,21,14,40,19,0,35,52,0,0,15,71,99,16,112,50,91,83,18,0,10,17,0,36,13,65,15
1500000US360811010010,360811010010,"Block Group 0, Census Tract 1010.01, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810236001,360810236001,"Block Group 1, Census Tract 236, Queens County, New York",1572,817,755,83,39,32,15,39,0,12,4,94,104,41,69,52,29,63,0,30,40,0,23,27,21,0,51,10,45,23,26,16,0,64,57,59,38,55,34,33,58,30,38,16,44,5,11,15,27
1500000US360810192001,360810192001,"Block Group 1, Census Tract 192, Queens County, New York",799,423,376,8,30,1,9,4,8,0,23,99,7,18,24,0,44,29,35,41,17,0,8,12,6,0,17,34,21,11,27,0,0,14,18,19,37,15,46,57,9,10,0,2,14,18,3,4,0
1500000US360811579016,360811579016,"Block Group 6, Census Tract 1579.01, Queens County, New York",708,334,374,21,8,12,10,6,0,0,17,19,20,7,13,0,8,42,46,32,24,35,14,0,0,0,1,0,14,16,0,0,10,8,26,26,20,25,12,32,29,22,32,28,16,19,0,29,9
1500000US360810892005,360810892005,"Block Group 5, Census Tract 892, Queens County, New York",1009,504,505,0,54,25,4,0,5,0,0,46,16,0,52,54,70,29,0,41,0,0,0,53,36,19,43,89,0,0,0,0,0,48,29,20,67,22,22,0,39,0,0,0,30,40,18,38,0
1500000US360810552002,360810552002,"Block Group 2, Census Tract 552, Queens County, New York",1159,476,683,0,0,16,62,16,0,9,28,11,30,36,33,53,62,4,0,15,14,45,18,16,4,4,93,0,21,13,46,37,0,0,44,27,28,54,46,51,41,4,9,66,22,6,30,10,35
1500000US360810448002,360810448002,"Block Group 2, Census Tract 448, Queens County, New York",989,445,544,103,22,22,9,4,14,0,16,45,34,29,17,24,10,50,15,17,5,4,5,0,0,0,75,69,41,14,19,9,0,17,46,63,35,29,12,38,14,0,42,0,4,0,0,12,5
1500000US360810253014,360810253014,"Block Group 4, Census Tract 253.01, Queens County, New York",1343,758,585,39,26,61,40,16,0,6,12,75,67,40,69,121,56,46,10,6,0,21,28,19,0,0,8,26,18,15,0,0,0,30,83,53,9,128,58,50,6,0,0,10,30,40,21,0,0
1500000US360810954002,360810954002,"Block Group 2, Census Tract 954, Queens County, New York",2094,956,1138,63,23,119,76,50,25,0,0,50,61,84,29,24,57,78,43,42,20,24,19,18,31,20,141,11,97,9,30,12,0,50,98,151,8,30,122,67,89,29,62,0,18,41,29,5,39
1500000US360810052001,360810052001,"Block Group 1, Census Tract 52, Queens County, New York",1212,580,632,73,49,44,20,0,11,7,34,20,98,34,15,62,13,45,5,23,7,0,20,0,0,0,49,34,45,20,26,5,10,12,42,42,57,49,77,63,12,12,14,0,0,29,0,5,29
1500000US360810198001,360810198001,"Block Group 1, Census Tract 198, Queens County, New York",873,408,465,0,45,40,33,17,0,13,16,14,34,16,21,74,0,12,30,6,0,20,12,0,0,5,0,30,72,40,0,0,0,5,20,45,22,53,30,12,59,11,10,6,43,7,0,0,0
1500000US360811163002,360811163002,"Block Group 2, Census Tract 1163, Queens County, New York",1677,985,692,44,0,98,29,0,27,0,79,68,143,18,56,144,149,22,0,17,13,43,0,0,0,35,0,22,14,16,38,16,13,0,18,85,0,95,137,64,0,27,32,0,47,12,56,0,0
1500000US360810745001,360810745001,"Block Group 1, Census Tract 745, Queens County, New York",2749,1400,1349,73,86,49,55,71,10,47,43,73,100,90,98,25,95,100,57,51,9,22,29,28,88,101,98,74,70,68,6,0,0,20,42,68,149,48,72,124,89,15,49,6,79,74,58,111,29
1500000US360811247003,360811247003,"Block Group 3, Census Tract 1247, Queens County, New York",1392,709,683,47,36,46,64,5,40,74,7,10,19,29,8,86,45,21,5,28,36,26,55,0,9,13,0,9,68,0,17,0,0,0,21,12,13,60,0,74,93,58,51,15,5,109,45,0,33
1500000US360811247001,360811247001,"Block Group 1, Census Tract 1247, Queens County, New York",1289,674,615,27,20,39,0,0,31,7,57,88,57,23,56,0,79,40,0,31,21,48,16,29,0,5,4,32,42,65,0,0,0,53,62,22,43,0,53,22,53,45,9,33,11,36,14,0,16
1500000US360810997043,360810997043,"Block Group 3, Census Tract 997.04, Queens County, New York",1799,867,932,34,81,155,0,0,0,0,0,15,0,76,121,49,58,32,0,0,39,47,9,25,79,47,127,0,47,0,0,0,0,0,16,43,122,42,0,0,103,35,14,17,50,47,56,98,115
1500000US360810103003,360810103003,"Block Group 3, Census Tract 103, Queens County, New York",1185,508,677,40,9,0,0,12,0,45,48,75,103,42,8,27,0,78,11,0,0,10,0,0,0,0,18,0,45,0,0,0,0,28,182,144,48,19,63,10,12,0,19,26,7,14,17,0,25
1500000US360810608001,360810608001,"Block Group 1, Census Tract 608, Queens County, New York",1740,845,895,43,20,127,72,10,10,0,53,42,47,45,67,59,58,35,32,12,9,53,15,27,9,0,0,24,23,6,5,24,20,61,53,34,41,70,78,85,72,27,44,39,12,58,33,39,47
1500000US360810235002,360810235002,"Block Group 2, Census Tract 235, Queens County, New York",2123,1178,945,34,147,45,24,0,12,46,74,141,156,62,196,87,82,9,14,0,0,0,0,49,0,0,75,28,70,40,38,12,9,9,36,51,89,101,65,83,133,16,32,0,20,14,0,24,0
1500000US360810073002,360810073002,"Block Group 2, Census Tract 73, Queens County, New York",1727,623,1104,0,0,24,8,0,13,0,0,53,112,74,12,133,52,0,66,0,21,13,0,17,12,13,33,28,131,25,27,0,0,11,177,87,46,24,56,217,79,0,30,0,35,74,24,0,0
1500000US360810008002,360810008002,"Block Group 2, Census Tract 8, Queens County, New York",1719,909,810,110,93,53,46,4,0,43,50,51,38,104,111,6,41,31,5,36,28,15,19,8,0,17,98,35,25,40,23,19,7,35,35,61,68,129,35,33,16,28,32,23,0,46,22,0,0
1500000US360810142012,360810142012,"Block Group 2, Census Tract 142.01, Queens County, New York",2277,1174,1103,55,112,85,44,13,16,30,134,92,163,101,98,42,74,66,18,2,0,13,0,0,0,16,129,78,74,36,18,21,20,39,23,75,80,146,107,54,96,0,22,11,0,2,44,0,28
1500000US360810580002,360810580002,"Block Group 2, Census Tract 580, Queens County, New York",755,349,406,0,18,22,0,6,0,6,65,52,0,9,17,23,32,7,9,0,11,20,27,15,0,10,0,0,7,40,0,0,0,55,25,0,8,5,91,42,27,0,11,0,48,10,21,16,0
1500000US360810916014,360810916014,"Block Group 4, Census Tract 916.01, Queens County, New York",795,339,456,30,11,26,23,6,9,0,10,1,16,2,9,73,32,36,9,10,0,10,7,9,10,0,43,62,48,0,7,0,0,17,19,8,0,48,35,26,36,10,0,25,19,17,0,10,26
1500000US360810128001,360810128001,"Block Group 1, Census Tract 128, Queens County, New York",1167,522,645,63,14,30,6,3,14,0,24,33,56,50,3,22,39,31,30,22,19,16,26,17,4,0,20,50,43,56,23,13,0,43,41,23,39,8,22,45,61,38,29,11,27,26,4,5,18
1500000US360810916021,360810916021,"Block Group 1, Census Tract 916.02, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810849003,360810849003,"Block Group 3, Census Tract 849, Queens County, New York",3202,1688,1514,165,68,29,61,14,130,0,0,22,65,313,150,139,124,66,91,91,0,20,106,0,16,18,207,80,0,11,0,0,0,83,168,125,215,28,218,15,66,51,30,30,127,15,12,33,0
1500000US360810339001,360810339001,"Block Group 1, Census Tract 339, Queens County, New York",992,519,473,103,11,62,18,0,0,20,1,40,59,7,11,12,52,49,21,7,0,0,22,0,0,24,0,20,12,39,19,0,0,39,9,0,66,37,25,56,73,0,0,0,15,20,21,22,0
1500000US360810992001,360810992001,"Block Group 1, Census Tract 992, Queens County, New York",3245,1530,1715,138,143,159,124,50,56,48,62,24,60,55,173,78,156,50,32,60,0,0,14,25,7,16,80,166,252,18,29,21,33,25,126,138,126,141,156,56,97,13,11,0,53,51,33,23,67
1500000US360810779023,360810779023,"Block Group 3, Census Tract 779.02, Queens County, New York",1465,730,735,138,106,85,56,7,0,0,0,58,43,43,15,26,8,63,25,0,30,0,12,8,7,0,122,6,103,22,21,35,0,12,116,45,54,7,24,34,14,19,18,24,12,8,7,0,32
1500000US360810500002,360810500002,"Block Group 2, Census Tract 500, Queens County, New York",3187,1788,1399,150,70,166,64,66,14,8,80,194,138,119,205,81,137,104,19,75,9,64,0,0,14,11,124,88,127,7,25,0,30,0,149,168,111,61,109,95,72,42,50,29,26,25,0,0,61
1500000US360810249002,360810249002,"Block Group 2, Census Tract 249, Queens County, New York",1148,521,627,0,0,16,0,0,16,0,12,25,77,82,105,15,28,53,0,51,16,13,12,0,0,0,80,54,21,21,0,0,0,25,36,15,94,15,16,34,108,0,81,0,0,12,0,0,15
1500000US360810660002,360810660002,"Block Group 2, Census Tract 660, Queens County, New York",2031,1042,989,26,115,71,11,20,0,39,18,60,173,125,35,46,84,18,15,19,16,61,37,17,36,0,110,93,39,16,0,34,19,34,42,52,88,0,53,126,53,48,58,54,8,41,4,0,17
1500000US360810455006,360810455006,"Block Group 6, Census Tract 455, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360810680001,360810680001,"Block Group 1, Census Tract 680, Queens County, New York",1397,636,761,13,49,35,26,20,50,11,24,63,13,70,14,11,33,75,10,0,41,28,10,40,0,0,66,49,77,0,22,0,0,49,63,0,54,0,11,76,53,110,39,24,21,0,17,30,0
1500000US360810172002,360810172002,"Block Group 2, Census Tract 172, Queens County, New York",736,343,393,14,14,13,7,12,7,0,7,58,32,0,46,7,23,54,0,5,6,7,26,5,0,0,55,13,0,20,11,16,7,15,26,42,7,43,30,31,23,0,8,0,0,20,5,0,21
1500000US360810251002,360810251002,"Block Group 2, Census Tract 251, Queens County, New York",1027,564,463,17,47,124,0,0,22,0,0,88,0,25,50,51,37,0,16,30,23,0,0,0,34,0,0,0,74,48,0,0,0,13,14,25,55,55,46,0,67,0,12,0,0,27,0,0,27
1500000US360810261002,360810261002,"Block Group 2, Census Tract 261, Queens County, New York",1434,703,731,11,75,14,30,4,15,19,33,89,0,67,32,124,35,57,46,0,0,0,0,52,0,0,59,8,30,0,32,21,20,42,70,27,58,100,101,24,0,42,0,11,0,41,45,0,0
1500000US360810381002,360810381002,"Block Group 2, Census Tract 381, Queens County, New York",3386,1600,1786,60,125,136,60,53,32,37,42,123,196,126,165,209,20,99,12,36,14,55,0,0,0,0,272,198,128,117,22,10,66,9,192,122,144,188,59,44,54,0,33,28,0,29,12,22,37
1500000US360810238003,360810238003,"Block Group 3, Census Tract 238, Queens County, New York",1919,987,932,82,88,36,36,18,0,14,45,51,69,78,145,29,55,51,14,91,47,0,16,0,22,0,97,95,20,0,21,0,0,20,167,66,70,79,68,45,47,7,48,7,27,23,25,0,0
1500000US360810188001,360810188001,"Block Group 1, Census Tract 188, Queens County, New York",1391,730,661,74,49,35,21,10,26,14,31,81,67,37,60,36,58,22,24,9,7,33,18,4,7,7,43,25,55,29,17,8,5,36,9,64,34,60,34,73,63,23,20,10,10,17,0,0,26
1500000US360810745002,360810745002,"Block Group 2, Census Tract 745, Queens County, New York",1608,781,827,140,67,60,24,15,25,0,18,75,30,81,33,68,43,29,21,0,0,10,8,16,18,0,105,96,66,0,16,19,0,72,41,42,67,26,80,39,29,9,9,36,17,12,38,0,8
1500000US360810269014,360810269014,"Block Group 4, Census Tract 269.01, Queens County, New York",574,239,335,0,0,0,0,23,35,0,0,18,26,0,45,0,10,0,9,0,28,0,35,0,0,10,34,0,51,0,0,0,0,0,30,24,0,66,9,19,31,0,0,0,0,0,0,9,62
1500000US360810697013,360810697013,"Block Group 3, Census Tract 697.01, Queens County, New York",1526,709,817,54,66,0,9,0,0,10,10,18,146,104,107,47,9,30,12,21,18,18,30,0,0,0,35,63,15,18,9,0,10,0,64,117,75,107,21,0,54,10,75,0,32,29,56,27,0
1500000US360810159001,360810159001,"Block Group 1, Census Tract 159, Queens County, New York",1045,533,512,22,13,14,10,0,0,9,0,78,50,107,19,38,68,9,0,0,5,9,58,0,20,4,53,8,36,54,0,0,0,18,65,73,35,47,11,20,33,0,18,0,9,0,28,4,0
1500000US360810475002,360810475002,"Block Group 2, Census Tract 475, Queens County, New York",2328,1221,1107,27,45,89,6,0,27,44,30,223,135,210,40,32,88,38,51,31,10,30,34,11,12,8,77,40,49,34,21,11,0,93,99,154,53,60,72,94,61,32,41,29,11,29,13,12,22
1500000US360810254004,360810254004,"Block Group 4, Census Tract 254, Queens County, New York",1032,438,594,50,71,0,0,39,0,44,35,79,23,0,39,0,0,0,16,18,0,24,0,0,0,0,22,0,0,54,0,32,0,68,57,0,37,65,35,49,101,14,0,0,0,30,30,0,0
1500000US360810437012,360810437012,"Block Group 2, Census Tract 437.01, Queens County, New York",1544,875,669,74,62,38,41,0,26,14,11,31,100,41,81,53,29,41,38,21,47,41,29,33,24,0,48,45,55,0,0,0,15,28,31,67,45,42,57,32,40,16,37,6,17,20,28,17,23
1500000US360811571014,360811571014,"Block Group 4, Census Tract 1571.01, Queens County, New York",1460,764,696,40,153,17,9,0,0,0,67,46,97,60,21,29,98,70,0,0,9,0,35,2,0,11,44,47,53,0,24,20,0,40,56,131,0,0,80,62,46,0,33,0,31,12,0,0,17
1500000US360810587002,360810587002,"Block Group 2, Census Tract 587, Queens County, New York",773,341,432,0,21,28,23,18,0,0,30,25,31,34,9,0,57,41,0,15,0,0,0,0,9,0,58,24,66,0,0,0,0,0,41,33,44,25,0,2,50,0,27,0,27,0,7,19,9
1500000US360810549004,360810549004,"Block Group 4, Census Tract 549, Queens County, New York",1120,654,466,37,44,37,31,49,0,6,19,77,100,10,22,5,0,92,0,37,41,17,0,12,12,6,68,34,0,33,6,0,0,7,56,71,29,28,18,44,30,33,0,0,0,0,0,4,5
1500000US360810091002,360810091002,"Block Group 2, Census Tract 91, Queens County, New York",1422,746,676,14,18,15,54,0,0,0,48,109,182,28,9,49,76,26,17,2,38,6,7,25,7,16,72,0,49,0,9,0,0,79,74,34,90,24,15,66,35,8,0,26,16,7,40,32,0
1500000US360810052002,360810052002,"Block Group 2, Census Tract 52, Queens County, New York",1509,792,717,75,34,6,15,17,16,19,62,120,55,54,37,11,78,62,22,46,19,11,19,6,8,0,51,19,39,0,42,35,24,27,61,43,47,44,45,41,44,15,42,18,38,12,16,0,14
1500000US360810507002,360810507002,"Block Group 2, Census Tract 507, Queens County, New York",2152,889,1263,24,20,23,51,0,41,27,23,24,37,118,66,87,66,90,14,80,22,18,48,10,0,0,0,47,100,72,42,8,9,63,113,85,101,71,108,86,127,26,51,43,31,21,37,10,12
1500000US360811451022,360811451022,"Block Group 2, Census Tract 1451.02, Queens County, New York",1469,710,759,43,59,13,22,6,0,11,33,50,78,52,35,34,47,40,20,30,42,25,47,6,6,11,23,17,50,41,9,11,0,25,108,106,12,42,30,92,42,27,11,6,46,17,10,12,22
1500000US360810189001,360810189001,"Block Group 1, Census Tract 189, Queens County, New York",860,430,430,0,0,0,13,10,36,0,25,63,72,73,12,0,24,16,10,11,0,32,9,24,0,0,31,0,13,9,0,0,9,0,70,77,25,23,92,14,26,0,0,13,0,10,0,0,18
1500000US360811207001,360811207001,"Block Group 1, Census Tract 1207, Queens County, New York",1420,679,741,35,38,35,16,31,5,27,3,39,25,22,17,80,61,64,11,24,6,34,38,14,18,36,13,18,63,27,9,63,0,4,58,39,0,55,57,72,61,34,5,15,47,42,16,27,16
1500000US360811483002,360811483002,"Block Group 2, Census Tract 1483, Queens County, New York",550,257,293,33,30,21,0,0,0,0,0,9,0,12,45,0,12,40,7,0,0,0,15,9,8,16,0,0,8,21,0,0,0,8,0,0,35,23,30,28,16,0,0,0,27,64,0,0,33
1500000US360810404002,360810404002,"Block Group 2, Census Tract 404, Queens County, New York",1175,480,695,19,46,11,25,4,0,5,21,0,40,13,11,88,58,10,0,37,0,92,0,0,0,0,44,41,40,36,22,10,0,34,7,36,75,27,9,124,10,24,53,23,30,10,30,0,10
1500000US360810840003,360810840003,"Block Group 3, Census Tract 840, Queens County, New York",963,569,394,0,43,24,27,22,0,0,9,92,11,24,99,34,34,11,24,34,0,0,26,55,0,0,30,0,14,8,0,0,9,22,24,27,49,0,34,66,54,9,9,0,15,10,14,0,0
1500000US360810289003,360810289003,"Block Group 3, Census Tract 289, Queens County, New York",2725,1284,1441,100,58,100,0,23,0,0,9,73,107,108,149,97,64,54,49,84,11,40,57,0,9,92,139,66,16,37,51,0,0,46,63,202,218,26,65,74,135,37,42,0,42,83,74,25,0
1500000US360810613013,360810613013,"Block Group 3, Census Tract 613.01, Queens County, New York",1550,778,772,85,61,15,9,11,0,0,65,53,112,24,61,35,62,46,33,6,27,22,41,0,0,10,0,0,0,22,0,22,68,8,80,44,129,19,21,29,69,15,107,12,32,29,49,0,17
1500000US360811227024,360811227024,"Block Group 4, Census Tract 1227.02, Queens County, New York",793,376,417,0,37,0,23,0,0,13,23,13,13,0,83,31,13,97,0,30,0,0,0,0,0,0,0,15,16,30,0,17,0,14,27,18,0,18,40,46,16,0,72,0,17,0,0,51,20
1500000US360810629002,360810629002,"Block Group 2, Census Tract 629, Queens County, New York",879,430,449,27,37,0,26,0,0,0,24,46,24,64,26,0,65,48,8,0,8,0,14,0,0,13,46,18,45,9,14,8,0,0,22,47,63,5,37,66,28,0,0,9,8,16,8,0,0
1500000US360810513001,360810513001,"Block Group 1, Census Tract 513, Queens County, New York",1329,656,673,43,24,38,53,20,16,7,11,8,63,74,52,58,101,24,0,0,19,6,19,6,8,6,62,70,74,21,0,0,0,24,31,66,34,58,23,54,33,6,19,13,17,48,13,0,7
1500000US360810182001,360810182001,"Block Group 1, Census Tract 182, Queens County, New York",1381,669,712,30,58,45,38,8,0,0,22,80,66,24,27,42,57,47,23,0,14,44,18,18,8,0,77,49,31,19,12,10,25,23,114,17,38,40,17,46,18,52,20,20,3,27,33,11,10
1500000US360810455003,360810455003,"Block Group 3, Census Tract 455, Queens County, New York",2619,1519,1100,182,38,20,11,18,9,0,84,243,235,20,220,125,48,185,0,19,0,27,0,0,20,15,237,62,17,41,26,0,0,73,96,139,20,100,12,0,125,71,0,0,21,60,0,0,0
1500000US360811399002,360811399002,"Block Group 2, Census Tract 1399, Queens County, New York",1211,576,635,10,48,7,50,28,6,12,23,30,33,6,54,34,66,34,29,23,30,22,19,5,7,0,9,68,76,22,5,0,16,7,20,30,6,65,41,59,49,32,32,7,25,15,44,0,7
1500000US360810117002,360810117002,"Block Group 2, Census Tract 117, Queens County, New York",683,242,441,20,0,0,0,0,0,0,0,69,30,69,17,10,12,0,0,0,0,0,6,0,9,0,35,17,9,0,11,0,13,9,93,73,53,7,28,0,9,0,0,0,6,0,8,20,50
1500000US360810366002,360810366002,"Block Group 2, Census Tract 366, Queens County, New York",1284,658,626,56,19,60,7,22,23,30,30,100,12,40,6,69,58,60,11,18,0,0,3,4,30,0,55,53,15,10,0,0,6,13,18,50,38,50,60,56,37,39,21,4,0,4,59,15,23
1500000US360810147001,360810147001,"Block Group 1, Census Tract 147, Queens County, New York",985,445,540,11,0,0,9,0,9,9,17,82,23,38,61,18,9,48,0,18,21,8,26,29,9,0,0,0,18,16,0,0,17,26,64,45,50,0,18,76,67,8,0,19,9,61,8,19,19
1500000US360810443021,360810443021,"Block Group 1, Census Tract 443.02, Queens County, New York",856,516,340,0,18,8,51,0,0,26,23,104,101,39,50,6,14,10,9,13,0,0,20,11,0,13,10,19,26,17,0,0,9,7,38,9,32,27,13,5,44,22,1,19,0,10,0,9,23
1500000US360810884003,360810884003,"Block Group 3, Census Tract 884, Queens County, New York",434,245,189,0,12,13,12,0,0,13,0,0,17,11,11,0,12,24,0,24,0,24,23,0,17,32,12,0,0,0,0,0,0,13,0,0,18,11,12,12,0,0,15,44,0,23,0,16,13
1500000US360811059004,360811059004,"Block Group 4, Census Tract 1059, Queens County, New York",1417,670,747,65,53,70,27,7,7,0,13,11,45,48,29,66,39,40,18,7,0,10,38,53,24,0,62,27,48,8,21,13,0,26,103,53,46,47,76,41,50,0,21,0,10,38,24,8,25
1500000US360810769012,360810769012,"Block Group 2, Census Tract 769.01, Queens County, New York",2177,968,1209,142,58,90,0,0,0,0,0,0,95,152,87,112,29,76,65,15,0,18,0,16,13,0,49,69,65,23,0,0,0,15,28,143,83,104,128,47,104,18,58,57,80,38,49,39,12
1500000US360810253013,360810253013,"Block Group 3, Census Tract 253.01, Queens County, New York",966,417,549,0,8,11,0,18,8,24,0,21,30,51,83,76,7,25,9,0,9,0,21,16,0,0,37,10,0,25,6,22,11,0,86,103,9,39,48,0,15,22,22,0,8,14,22,34,16
1500000US360810104002,360810104002,"Block Group 2, Census Tract 104, Queens County, New York",1663,843,820,38,6,40,6,54,15,28,27,44,88,47,20,115,120,47,5,17,39,11,19,32,0,25,39,38,24,52,23,37,7,29,35,38,16,89,65,98,102,0,10,11,16,40,26,11,14
1500000US360810411001,360810411001,"Block Group 1, Census Tract 411, Queens County, New York",1471,785,686,29,25,34,57,34,14,24,41,37,76,52,116,23,68,43,19,49,0,0,44,0,0,0,17,50,39,29,26,8,7,38,35,33,58,64,37,73,25,30,42,0,29,8,7,14,17
1500000US360810053001,360810053001,"Block Group 1, Census Tract 53, Queens County, New York",740,467,273,0,0,12,0,0,0,0,12,90,22,129,35,28,38,0,34,12,0,0,12,43,0,0,0,11,0,0,0,0,0,0,62,120,13,34,0,0,0,0,0,0,11,11,11,0,0
1500000US360810044011,360810044011,"Block Group 1, Census Tract 44.01, Queens County, New York",1818,919,899,110,75,56,30,40,10,13,33,47,77,48,45,73,142,48,6,6,5,7,21,22,0,5,76,66,43,31,14,34,45,28,65,87,69,53,85,22,57,6,24,15,11,29,25,9,5
1500000US360810206001,360810206001,"Block Group 1, Census Tract 206, Queens County, New York",2002,1073,929,68,35,84,14,62,0,3,52,171,47,115,49,95,54,104,31,40,10,22,0,11,6,0,97,98,29,19,32,0,0,49,19,51,77,61,100,67,63,35,16,21,0,7,60,9,19
1500000US360810709001,360810709001,"Block Group 1, Census Tract 709, Queens County, New York",1371,666,705,52,38,30,8,20,0,0,13,44,42,81,21,62,34,85,5,1,17,44,23,25,0,21,46,35,14,14,0,0,10,21,33,40,99,32,82,31,48,33,7,35,37,11,17,10,50
1500000US360810526001,360810526001,"Block Group 1, Census Tract 526, Queens County, New York",1237,613,624,59,94,14,16,5,7,6,52,60,35,18,40,38,52,52,11,0,0,16,26,0,12,0,34,43,54,10,18,6,0,29,91,32,19,72,43,36,36,26,6,31,11,15,12,0,0
1500000US360810183005,360810183005,"Block Group 5, Census Tract 183, Queens County, New York",1006,563,443,0,53,29,0,0,0,0,14,51,142,141,38,10,9,47,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,43,76,179,37,10,17,41,0,16,15,9,0,0,0,0,0
